youtubeid,Country,Channel_Name,Category,username,followers,Likes,Views,Views_Avg,Comments_Avg
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad and Niki,Hobby,Vlad and Niki,83500000,146245435.4,65143080313,108949716.5,0
ID1432,US,Vlad và Nikita,Lifestyle,Vlad và Nikita,25300000,38015965.41,16055918867,33811028.5,0
ID1432,US,Vlad và Nikita,Lifestyle,Vlad và Nikita,25300000,38015965.41,16055918867,33811028.5,0
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1442,BR,Você Sabia?,Entertainment,Você Sabia?,43100000,449621753.4,7206933910,3441983.4,13671.02937
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1450,IN,Voot Kids,Entertainment,Voot Kids,38100000,46360335.99,17243982736,4136043.333,18.61297297
ID1458,CA,WatchMojo.com,Entertainment,WatchMojo.com,24500000,89134391.84,15567059078,196718.9654,671.3412804
ID1458,CA,WatchMojo.com,Entertainment,WatchMojo.com,24500000,89134391.84,15567059078,196718.9654,671.3412804
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1460,IN,Wave Music,Music,Wave Music,52800000,135816576.6,36796548363,381289.2333,624.737432
ID1468,US,Wiz Khalifa,Hip hop music,Wiz Khalifa,26300000,31480236.73,12431651158,2354512.25,1915.940476
ID1468,US,Wiz Khalifa,Hip hop music,Wiz Khalifa,26300000,31480236.73,12431651158,2354512.25,1915.940476
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1470,TH,WorkpointOfficial,Entertainment,WorkpointOfficial,36800000,80346776.67,33437272309,91303.1662,79.8426244
ID1478,US,WORLDSTARHIPHOP,Music,WORLDSTARHIPHOP,25900000,76997320.64,19330656067,419659.851,1250.10486
ID1478,US,WORLDSTARHIPHOP,Music,WORLDSTARHIPHOP,25900000,76997320.64,19330656067,419659.851,1250.10486
ID1480,IN,Worldwide Records Bhojpuri,Music of Asia,Worldwide Records Bhojpuri,28100000,40014250.2,14212409251,117362.6429,501.0535667
ID1481,IN,Worldwide Records Bhojpuri,Music of Asia,Worldwide Records Bhojpuri,28100000,40014250.2,14212409251,117362.6429,501.0535667
ID1482,IN,Wow Kidz,Entertainment,Wow Kidz,27600000,13298666.41,14736833480,588863.7556,9.313413015
ID1482,IN,Wow Kidz,Entertainment,Wow Kidz,27600000,13298666.41,14736833480,588863.7556,9.313413015
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID181,US,WWE,Lifestyle,WWE,89400000,543800874.3,69794363750,392017.6973,589.7659726
ID1492,CA,xoxxxoooxo,Electronic music,xoxxxoooxo,28600000,18425347.55,18863047171,8189141.75,6009.72
ID1492,CA,xoxxxoooxo,Electronic music,xoxxxoooxo,28600000,18425347.55,18863047171,8189141.75,6009.72
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1494,US,xxxtentacion,Hip hop music,xxxtentacion,37400000,33550305.4,9632080442,6642087.75,18591.93976
ID1502,US,YouTube Spotlight,Lifestyle,YouTube Spotlight,33200000,11016951.85,2696443232,1004240,4190.598662
ID1502,US,YouTube Spotlight,Lifestyle,YouTube Spotlight,33200000,11016951.85,2696443232,1004240,4190.598662
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1504,IN,YRF,Music of Asia,YRF,46900000,230841570.4,28692968075,1160703,3818.832589
ID1512,SO,Yuya,Lifestyle,Yuya,24900000,58671863.25,2582756055,1613594,2948.101563
ID1512,SO,Yuya,Lifestyle,Yuya,24900000,58671863.25,2582756055,1613594,2948.101563
